id;en;de;fr;it;es;zh;ja;ko;pt;pl;ru;tr
SKILL_DODGE_BURN_DESC;Your dodge lays a trail of fire. Area scales with AoE size. Burning damage scales with condition damage.;Dein Ausweichen hinterlässt eine Feuerspur. Der Bereich skaliert mit der AoE-Größe. Der brennende Schaden skaliert mit dem Zustandsschaden.;Votre esquive crée une traînée de feu. La zone est proportionnelle à la taille de l'AoE. Les dégâts de brûlure augmentent avec les dégâts de condition.;La tua schivata crea una scia di fuoco. L'area varia in base alla dimensione dell'AoE. I danni da bruciatura variano in base ai danni da condizione.;Tu esquiva deja una estela de fuego. El área varía según el tamaño del AoE. El daño de la quemadura aumenta con el daño de condición.;你的闪避会留下一道火光。范围随 AoE 大小缩放。燃烧伤害与条件伤害成比例。;ドッジは炎の軌跡を描く。範囲はAoEの大きさに比例する。燃焼ダメージはコンディションダメージに比例する。;회피하면 화염의 흔적이 남습니다. 면적은 범위 크기에 따라 증가합니다. 화염 피해는 상태 피해에 따라 증가합니다.;A sua esquiva deixa um rasto de fogo. A área aumenta com o tamanho da AoE. O dano de queimadura é proporcional ao dano de condição.;Twój unik tworzy smugę ognia. Obszar skaluje się wraz z rozmiarem obszaru działania. Obrażenia od ognia skalują się wraz z obrażeniami kondycyjnymi.;Ваше уклонение оставляет за собой огненный след. Площадь зависит от размера АоЕ. Урон от горения зависит от урона от состояния.;Sıyrılmanız ateşten bir iz bırakır. Alan, AoE boyutuyla ölçeklenir. Yanma hasarı, durum hasarı ile ölçeklenir.
SKILL_DODGE_EXPLODE_DESC;Your dodge triggers an explosion. The attack size scales with your AoE size. Damage scales with your projectile damage.;Dein Ausweichen erzeugt eine Explosion. Der Bereich skaliert mit der AoE-Größe. Der Schaden skaliert mit deinem Projektilschaden.;Votre esquive déclenche une explosion. La taille de l'attaque correspond à la taille de votre AoE. Les dégâts sont proportionnels aux dégâts de vos projectiles.;La tua schivata innesca un'esplosione. La dimensione dell'attacco varia in base alla dimensione dell'AoE. Il danno varia in base al danno da proiettile.;Tu esquiva desencadena una explosión. El tamaño del ataque depende del tamaño de tu AoE. El daño depende del daño de tus proyectiles.;你的闪避会触发爆炸。攻击大小与 AoE 大小成比例。伤害与射弹伤害成比例。;かわすと爆発が起こる。攻撃のサイズはAoEのサイズに比例する。ダメージは自分の投擲ダメージに比例する。;회피하면 폭발이 일어납니다. 공격 크기는 범위 크기에 따라 증가합니다. 피해량은 투사체 피해량에 따라 증가합니다.;A tua esquiva desencadeia uma explosão. O tamanho do ataque é proporcional ao tamanho da tua AoE. O dano é proporcional ao dano do projétil.;Twój unik wyzwala eksplozję. Rozmiar ataku skaluje się wraz z rozmiarem obszaru działania. Obrażenia skalują się wraz z obrażeniami od pocisków.;Ваше уклонение вызывает взрыв. Размер атаки зависит от размера AoE. Урон зависит от урона, наносимого снарядами.;Sıyrılmanız bir patlamayı tetikler. Saldırı boyutu, etki alanı boyutunuzla ölçeklenir. Hasar, mermi hasarınızla ölçeklenir.
SKILL_ATK_SPEED_DESC;Your attack speed for melee and range attacks is increased.;Deine Angriffsgeschwindigkeit wird erhöht.;Votre vitesse d'attaque pour les attaques en mêlée et à distance est augmentée.;La tua velocità di attacco in mischia e a distanza è aumentata.;Tu velocidad de ataque para los ataques cuerpo a cuerpo y a distancia aumenta.;你的近战和远程攻击速度得到提高。;近接攻撃と範囲攻撃の攻撃速度が上昇する。;근접 공격과 원거리 공격의 공격 속도가 증가합니다.;A sua velocidade de ataque para ataques corpo a corpo e ao alcance é aumentada.;Zwiększa się szybkość ataku w walce wręcz i na dystans.;Скорость вашей атаки в ближнем и дальнем бою увеличена.;Yakın dövüş ve menzil saldırıları için saldırı hızınız artar.
SKILL_MELEE_DMG_DESC;Your melee damage is increased.;Dein Nahkampfschaden wird erhöht.;Vos dégâts en mêlée sont augmentés.;Il tuo danno in mischia è aumentato.;Tu daño cuerpo a cuerpo aumenta.;你的近战伤害会得到提高。;近接攻撃のダメージが増加します。;근접 공격력이 증가합니다.;Os seus ataques corpo-a-corpo são aumentados.;Obrażenia zadawane w walce wręcz zostają zwiększone.;Ваш урон в ближнем бою увеличен.;Yakın dövüş hasarınız artar.
SKILL_RANGE_ANGLE_DESC;Your range shot angle between multiple projectiles is increased.;Dein Schusswinkel zwischen mehreren Projektilen für Fernkampfangriffe wird erhöht.;L'angle de tir à distance entre plusieurs projectiles est augmenté.;L'angolo di tiro tra più proiettili è aumentato.;Aumenta el ángulo de disparo entre varios proyectiles.;多个弹丸之间的射程射击角度增大。;複数の弾の射程距離が長くなる。;여러 발사체 사이의 사거리 사격 각도가 증가합니다.;O ângulo de tiro entre vários projécteis é aumentado.;Zwiększono kąt strzału między wieloma pociskami.;Угол выстрела между несколькими снарядами увеличен.;Birden fazla mermi arasındaki atış açınız artar.
SKILL_RANGE_MULTI_DESC;Your projectiles are multiplied. Each multiplication stack adds a new shooting direction.;Deine Projektile werden multipliziert. Jeder Multiplikations-Stack fügt eine neue Schussrichtung hinzu.;Vos projectiles sont multipliés. Chaque pile de multiplication ajoute une nouvelle direction de tir.;I tuoi proiettili vengono moltiplicati. Ogni pila di moltiplicazione aggiunge una nuova direzione di tiro.;Tus proyectiles se multiplican. Cada pila de multiplicación añade una nueva dirección de disparo.;你的投射物数量翻倍。每一层散射都会增加一个投射方向。;弾丸が増倍されます。増倍率が上がるごとに新しい射出方向が追加されます。;투사체의 공격력이 배가됩니다. 곱셈 중첩이 쌓일 때마다 새로운 사격 방향이 추가됩니다.;Os teus projécteis são multiplicados. Cada pilha de multiplicação acrescenta uma nova direcção de tiro.;Pociski są mnożone. Każdy stos mnożenia dodaje nowy kierunek strzału.;Ваши снаряды умножаются. Каждая стопка умножения добавляет новое направление стрельбы.;Mermileriniz çarpılır. Her çarpma yığını yeni bir atış yönü ekler.
SKILL_RANGE_ADD_BULLET_DESC;You gain 1 additional projectile.;Die Anzahl deiner Projektile wird um 1 erhöht.;Vous gagnez 1 projectile supplémentaire.;Si guadagna 1 proiettile aggiuntivo.;Ganas 1 proyectil adicional.;您将获得一枚额外的射弹。;射程が1増える。;투사체 1개를 추가로 획득합니다.;Ganha 1 projétil adicional.;Otrzymujesz 1 dodatkowy pocisk.;Вы получаете 1 дополнительный снаряд.;1 ek mermi kazanırsınız.
SKILL_HEALTH_MAX_DESC;Your max health is increased.;Deine Lebenspunke werden erhöht.;Votre santé maximale est augmentée.;La tua salute massima è aumentata.;Tu salud máxima aumenta.;你的最大生命值得到提高。;最大体力が増加します。;최대 생명력이 증가합니다.;A sua saúde máxima é aumentada.;Maksymalne zdrowie zostaje zwiększone.;Ваше максимальное здоровье увеличено.;Maksimum sağlığınız artar.
SKILL_ENERGY_MAX_DESC;Your max energy is increased.;Deine maximale Energie wird erhöht.;Votre énergie maximale est augmentée.;La tua energia massima è aumentata.;Tu energía máxima aumenta.;你的最大法力值得到提高。;最大エネルギーが増加します。;최대 에너지가 증가합니다.;A sua energia máxima é aumentada.;Maksymalna energia jest zwiększona.;Ваша максимальная энергия увеличивается.;Maksimum enerjiniz artar.
SKILL_ENDURANCE_MAX_DESC;Your max endurance is increased.;Deine maximale Ausdauer wird erhöht.;Votre endurance maximale est augmentée.;La tua endurance massima è aumentata.;Tu resistencia máxima aumenta.;你的最大耐力值得到提高。;最大耐久力が上昇します。;최대 지구력이 증가합니다.;A sua resistência máxima é aumentada.;Maksymalna wytrzymałość jest zwiększona.;Ваша максимальная выносливость увеличивается.;Maksimum dayanıklılığınız artar.
SKILL_DODGE_MAX_DESC;Your max dodge and dodge regeneration is increased.;Deine maximale Ausweich-Charges und die Ausweich-Regeneration werden erhöht.;Votre esquive maximale et votre régénération d'esquive sont augmentées.;La schivata massima e la rigenerazione della schivata sono aumentate.;Tu esquiva máxima y tu regeneración de esquiva aumentan.;你的最大闪避和闪避再生能力都会提高。;最大ドッジとドッジリジェネが増加する。;최대 회피 및 회피 재생량이 증가합니다.;A sua esquiva máxima e regeneração de esquiva são aumentadas.;Zwiększono maksymalny unik i regenerację uników.;Ваши максимальное уклонение и регенерация уклонения увеличены.;Maksimum sıyrılma ve sıyrılma yenilenmesi artar.
SKILL_ENERGY_REG_DESC;Your energy regeneration is increased.;Deine Energie-Regeneration wird erhöht.;Votre régénération d'énergie est augmentée.;La tua rigenerazione di energia è aumentata.;Tu regeneración de energía aumenta.;你的能量恢复得到提高。;体力回復量が増加します。;에너지 재생량이 증가합니다.;A sua regeneração energética é aumentada.;Twoja regeneracja energii jest zwiększona.;Ваша регенерация энергии повышена.;Enerji yenilenmeniz artar.
SKILL_ENDURANCE_REG_DESC;Your endurance regeneration is increased.;Deine Ausdauer-Regeneration wird erhöht.;Votre régénération d'endurance est augmentée.;La tua rigenerazione della endurance è aumentata.;Tu regeneración de resistencia aumenta.;你的耐力恢复得到提升。;耐久力が増加します。;지구력 재생량이 증가합니다.;A sua regeneração de resistência é aumentada.;Twoja regeneracja wytrzymałości jest zwiększona.;Ваша регенерация выносливости увеличена.;Dayanıklılık rejenerasyonunuz artar.
SKILL_DODGE_REG_DESC;Your dodge regeneration is increased.;Deine Dodge-Regeneration wird erhöht.;Dodge régénération d'endurance est augmentée.;La tua rigenerazione della dodge è aumentata.;Tu regeneración de dodge aumenta.;你的闪避恢复得到提升。;ドッジの回復量が増加します。;회피 회복량이 증가합니다.;A sua regeneração de esquiva é aumentada.;Zwiększono regenerację uników.;Регенерация вашего уклонения увеличена.;Sıyrılma rejenerasyonunuz artar.
SKILL_AOE_INCREASE_DESC;The size of your area of effect is increased for all AoE skills.;Dein Wirkungsbereich für alle AoE-Skills wird erhöht.;La taille de votre zone d'effet est augmentée pour toutes les compétences AoE.;La dimensione della tua area d'effetto è aumentata per tutte le abilità AoE.;El tamaño de tu área de efecto aumenta para todas las habilidades AoE.;你所有的范围技能的作用范围得到提升。（你的AOE大小得到提升）;すべてのAoEスキルの効果範囲が拡大されます。;모든 광역 기술의 효과 범위가 증가합니다.;O tamanho da sua área de efeito é aumentado para todas as suas habilidades de AoE.;Rozmiar obszaru działania zostaje zwiększony dla wszystkich umiejętności obszarowych.;Размер вашей зоны действия увеличивается для всех умений АоЕ.;Tüm AoE becerileri için etki alanınızın boyutu artar.
