id;en;de;fr;it;es;zh;ja;ko;pt;pl;ru;tr
ACHIEV_SKILL_MELEE_ATK_WIND_SHOCK_DESC;Complete wave 20 with Lightning Staff equipped;Schließe Wave 20 mit Blitzstab ausgerüstet ab.;Terminez la vague 20 avec le bâton de l'éclair équipé;Completa l'ondata 20 con il bastone del fulmine equipaggiato;Completa la oleada 20 con el bastón del rayo equipado;装备闪电法杖，完成第20波;ライトニングスタッフを装備してWAVE20をクリア;번개 지팡이 장비로 20번 웨이브 완료;Onda 20 completa com o pessoal da Lightning Staff equipado;Ukończ falę 20 z wyposażonym mieczem świetlnym;Пройдите волну 20 с экипированным Посохом молний;Yıldırım Asası kuşanarak 20. dalgayı tamamlayın
ACHIEV_SKILL_RANGE_HIT_CUTTING_SHOT_DESC;Complete wave 20 with Ice Focus equipped;Schließe Wave 20 mit Eisfokus ausgerüstet ab.;Terminez la vague 20 en étant équipé de Ice Focus.;Completa l'ondata 20 con Ice Focus equipaggiato;Completa la oleada 20 con Foco de hielo;完成第20波，装备有冰焦点;Ice Focusを装備してWAVE20をクリア;얼음 집중을 장착하고 20번 웨이브 완료;Onda 20 completa com Ice Focus equipada;Ukończ falę 20 z wyposażonym Skupieniem Lodu;"Завершите волну 20 с экипировкой ""Ледяной фокус";Buz Odağı donanımıyla 20. dalgayı tamamla
ACHIEV_SKILL_RANGE_ATK_SCATTER_DESC;Complete wave 20 with Throwing Spear equipped;Schließe Wave 20 mit Wurfspeer ausgerüstet ab.;Terminez la vague 20 avec Lance de jet équipée.;Completa l'ondata 20 con la Lancia da lancio equipaggiata;Completa la oleada 20 con una lanza arrojadiza equipada.;装备投掷长矛的情况下完成第20波攻击;Throwing Spearを装備した状態でwave20を完了する;던지는 창을 장착하고 웨이브 20 완료;Onda 20 completa com Lança de Arremesso equipada;Ukończ falę 20 z Włócznią do rzucania na wyposażeniu.;Завершите волну 20 с метательным копьем;20. dalgayı Fırlatan Mızrak kuşanarak tamamla
ACHIEV_SKILL_MELEE_ATK_BLEEDING_BLADE_DESC;Complete wave 20 with Scythe equipped;Schließe Wave 20 mit Sense ausgerüstet ab.;Terminez la vague 20 avec Scythe équipée;Completate l'ondata 20 con la Falce equipaggiata;Completa la oleada 20 con la guadaña equipada;完成第20波，配备镰刀;大鎌を装備してWAVE20をクリア;낫을 장착하고 웨이브 20 완료;Onda 20 completa com a Scythe equipada;Ukończ falę 20 z wyposażoną kosą;Завершите волну 20 с косой;Tırpan kuşanarak 20. dalgayı tamamla
ACHIEV_SKILL_MELEE_HIT_BURN_DESC;Complete wave 20 on the Descent map with the Ice Focus weapon equipped;Schließe Wave 20 auf der Map Abstieg mit der Eisfokus ausgerüstet ab.;Terminez la vague 20 sur la carte Descent avec l'arme Ice Focus équipée.;Completa l'ondata 20 sulla mappa Discesa con l'arma Ice Focus equipaggiata.;Completa la oleada 20 del mapa Descenso con el arma Foco de hielo equipada.;装备冰焦点武器，完成后裔地图第 20 波任务;Ice Focus武器を装備し、Descentマップのウェーブ20を完了する。;얼음 집중 무기를 장착하고 하강 지도의 20 웨이브를 완료하세요.;Complete a onda 20 no mapa Descent com a arma Ice Focus equipada;Ukończ falę 20 na mapie Zejście z bronią Skupienie Lodu na wyposażeniu.;"Завершите 20-ю волну на карте ""Спуск"" с оружием ""Ледяной фокус"".";Buz Odağı silahı kuşanarak İniş haritasında 20. dalgayı tamamla
ACHIEV_SKILL_MELEE_ATK_BURN_DESC;Complete wave 20 with Sword of the Phoenix equipped;Schließe Wave 20 mit Schwert des Phönix ausgerüstet ab.;Terminer la vague 20 avec l'épée du phénix équipée.;Completa l'ondata 20 con la Spada della Fenice equipaggiata;Completa la oleada 20 con la Espada del Fénix equipada;在装备凤凰之剑的情况下完成第20波攻击;不死鳥の剣を装備してWAVE20をクリアする;불사조의 검을 장착하고 웨이브 20 완료;Onda 20 completa com a Espada da Fênix equipada;Ukończ falę 20 z wyposażonym Mieczem Feniksa.;Завершите волну 20 с экипированным Мечом Феникса;20. dalgayı Anka Kılıcı kuşanarak tamamlayın
ACHIEV_SKILL_RANGE_HIT_BURN_DESC;Complete wave 20 on the Aureate Dome with the Ember weapon equipped;Schließe Welle 20 in der Aureat-Kuppel mit der Waffe Glut ab.;Terminez la vague 20 sur le dôme d'Aureate avec l'arme Ember équipée.;Completate l'ondata 20 sulla Cupola Aureata con l'arma Ember equipaggiata.;Completa la oleada 20 en la Cúpula Aureate con el arma Ember equipada.;装备微光武器，完成奥瑞特穹顶第 20 波任务;琥珀の武器を装備し、アウレア・ドームのウェーブ20を完了する。;엠버 무기를 장착하고 아우레테 돔에서 20 웨이브를 완료하세요.;Completar a onda 20 na Cúpula Aureate com a arma Ember equipada;Ukończ falę 20. na kopule Aureate z bronią Ember.;"Завершите 20-ю волну на Куполе Ауреаты с оружием ""Эмбер"".";Kor silahı kuşanarak Aureate Dome'da 20. dalgayı tamamlayın
ACHIEV_SKILL_RANGE_ATK_BURN_DESC;Complete wave 20 with Blazebolt weapon equipped;Schließe Welle 20 mit der Waffe Blazebolt ab.;Terminez la vague 20 avec l'arme Blazebolt équipée.;Completa l'ondata 20 con l'arma Blazebolt equipaggiata;Completa la oleada 20 con el arma Blazebolt equipada.;"装备 ""闪电 ""武器，完成第 20 波任务";ブレイズボルトを装備した状態でウェーブ20を完了する;블레이즈볼트 무기를 장착하고 20 웨이브를 완료하세요.;Completar a onda 20 com a arma Blazebolt equipada;Ukończ falę 20 z bronią Blazebolt na wyposażeniu.;Завершите 20-ю волну с оружием Blazebolt;Blazebolt silahı kuşanarak 20. dalgayı tamamla
ACHIEV_SKILL_RANGE_HIT_EXPLODE_DESC;Reach 4 projectiles at the end of wave 4;Erreiche 4 Projektile am Ende von Wave 4.;Atteindre 4 projectiles à la fin de la vague 4;Raggiungi 4 proiettili alla fine dell'ondata 4;Alcanza 4 proyectiles al final de la oleada 4;在第2波结束时达到4个投射物;WAVE4終了時に投射物4個に到達;4웨이브 종료 시 투사체 4개 달성;Atingir 4 projécteis no fim da onda 4;Osiągnij 4 pociski na koniec fali 4.;Достигните 4 снарядов в конце волны 4;4. dalganın sonunda 4 mermiye ulaşın
ACHIEV_SKILL_MELEE_HIT_EXPLODE_DESC;Reach 30 melee damage after wave 2;Erreiche 30 Nahkampfschaden nach Wave 2.;Atteindre 30 dégâts de mêlée après la vague 2;Raggiungere 30 danni in mischia dopo l'ondata 2;Alcanza 30 de daño cuerpo a cuerpo tras la oleada 2;第2波后达到30个近战伤害;wave2終了時に近接攻撃ダメージ30に到達;2웨이브 종료 후 근접 공격력 30 달성;Atingir 30 danos melee após a onda 2;Osiągnięcie 30 pkt. obrażeń w walce wręcz po fali 2;Достигните 30 единиц урона ближнего боя после 2-й волны;2. dalgadan sonra 30 yakın dövüş hasarına ulaşın
ACHIEV_SKILL_RANGE_HIT_POISON_DESC;Complete wave 20 on the Forest with the Unstable Potion weapon equipped;Schließe Wave 20 in den Wäldern mit Instabiler Trank ausgerüstet ab.;Terminez la vague 20 dans la Forêt avec l'arme Potion instable équipée.;Completate l'ondata 20 nella Foresta con l'arma Pozione instabile equipaggiata.;Completa la oleada 20 en el Bosque con el arma Poción inestable equipada.;装备不稳定药水武器，完成森林第 20 波任务;武器「Unstable Potion」を装備し、ForestのWave 20を完了する。;불안정한 물약 무기를 장착하고 숲에서 20 웨이브를 완료하세요.;Completar a onda 20 na Floresta com a arma Poção Instável equipada;Ukończ falę 20 w lesie z bronią Niestabilna mikstura.;"Завершите 20-ю волну в Лесу с оружием ""Нестабильное зелье"".";Kararsız İksir silahı kuşanarak Ormanda 20. dalgayı tamamlayın
ACHIEV_SKILL_MELEE_HIT_POISON_DESC;Reach 20 condition damage after wave 3;Erreiche 20 Zustandsschaden nach Wave 3.;Atteindre 20 dégâts de condition après la vague 3;Raggiungere 20 danni di condizione dopo l'ondata 3;Alcanza 20 de daño de condición tras la 3ª oleada;第3波后达到20个条件伤害;wave3終了後にコンディションダメージ20に到達;3웨이브 종료 후 조건 피해 20 달성;Atingir 20 danos da condição após a onda 3;Osiągnięcie 20 pkt. obrażeń kondycyjnych po fali 3;Достигните 20 единиц условного урона после третьей волны;3. dalgadan sonra 20 koşul hasarına ulaşın
ACHIEV_SKILL_MELEE_ATK_METEOR_DESC;Complete wave 20 with less than 50 melee and projectile damage;Schließe Wave 20 mit weniger als 50 Nahkampf- und Projektilschaden ab.;Terminez la vague 20 avec moins de 50 points de dégâts de mêlée et de projectiles.;Completa l'ondata 20 con meno di 50 danni da mischia e da proiettile;Completa la oleada 20 con menos de 50 de daño cuerpo a cuerpo y proyectiles;完成第20波，近战和投射伤害都低于50;ウェーブ20の近接・投擲ダメージが50未満を達成;근접 및 투사체 피해 50 미만으로 20번 웨이브를 완료하세요.;Onda 20 completa com menos de 50 danos de projécteis e de projécteis;Ukończ falę 20 z mniej niż 50 obrażeniami od broni białej i pocisków.;Завершите 20-ю волну, получив менее 50 единиц урона от оружия ближнего боя и снарядов;20. dalgayı 50'den az yakın dövüş ve mermi hasarı ile tamamlayın
ACHIEV_SKILL_DEATH_FRAGMENT_DESC;Defeat 35 enemies on wave 3;Besiege 35 Gegner in Wave 3.;Vaincre 35 ennemis sur la vague 3;Sconfiggi 35 nemici nell'ondata 3;Derrota a 35 enemigos en la oleada 3;在第3波中击败35个敌人;wave3で敵を35体倒せ;3웨이브에서 35명의 적 처치;Derrota 35 inimigos na onda 3;Pokonaj 35 przeciwników w fali 3;Победите 35 врагов в третьей волне;3. dalgada 35 düşmanı yen
ACHIEV_SKILL_PERMANENT_BLOOD_CIRCLE_DESC;Complete wave 10 with less than 20 melee and projectile damage;Schließe Wave 10 mit weniger als 20 Nahkampf- und Projektilschaden ab.;Terminer la vague 10 avec moins de 20 points de dégâts de mêlée et de projectiles.;Completare l'ondata 10 con meno di 20 danni da mischia e da proiettile;Completa la oleada 10 con menos de 20 de daño cuerpo a cuerpo y en proyectiles;完成第10波，近战和投射伤害都低于20;ウェーブ10を近接・投擲ダメージ20未満で完了する;근접 및 투사체 피해가 20 미만인 10번 웨이브를 완료하세요.;Onda 10 completa com menos de 20 danos de projécteis e de melee;Ukończ falę 10 z mniej niż 20 obrażeniami od broni białej i pocisków.;Завершите 10-ю волну, получив менее 20 единиц урона от оружия ближнего боя и снарядов;10. dalgayı 20'den az yakın dövüş ve mermi hasarı ile tamamlayın
ACHIEV_SKILL_DODGE_CUT_DESC;Have 2 dodge skills active;Aktiviere 2 Ausweichen-Skills.;Avoir 2 compétences d'esquive actives;Avere 2 abilità di schivata attive;Ten activas 2 habilidades de esquivar;拥有2个激活的躲避技能;ドッジスキルを2つ使用する;회피 기술 2개 활성화;Ter 2 habilidades de evasão activas;Aktywne 2 umiejętności uniku;У вас активны 2 навыка уклонения;2 kaçma becerisinin aktif olması
ACHIEV_SKILL_DODGE_SCATTER_DESC;Increase your movement speed to 1.5       ;Erhöhe deine Bewegungsgeschwindigkeit auf 1,5.       ;Augmentez votre vitesse de déplacement à 1,5       ;Aumenta la velocità di movimento a 1,5       ;Aumenta tu velocidad de movimiento a 1,5       ;将你的移动速度提高到1.5       ;移動速度が1.5倍になる       ;이동 속도가 1.5로 증가       ;Aumente a sua velocidade de movimento para 1,5       ;Zwiększenie prędkości ruchu do 1,5;Увеличьте скорость передвижения до 1,5;Hareket hızınızı 1.5'e yükseltin
ACHIEV_SKILL_DODGE_BURN_DESC;Have 4 dodge skills active;Aktiviere 4 Ausweichen-Skills.;Avoir 4 compétences d'esquive actives;Avere 4 abilità di schivata attive;Ten activas 4 habilidades de esquiva;激活4个闪避技能;ドッジスキルを4回発動;회피 기술 4개 활성화;Ter 4 habilidades de evasão activas;Aktywne 4 umiejętności uniku;У вас активны 4 умения уклонения;4 kaçma becerisi aktif olsun
ACHIEV_SKILL_COLLECT_RANGE_DESC;Reach projectile speed of 1.6;Erreiche eine Projektilgeschwindigkeit von 1.6.;Atteindre une vitesse de projectile de 1.6;Raggiungere una velocità del proiettile di 1.6;Alcanza una velocidad de proyectil de 1.6;达到1.6的投射速度;投擲速度を1.6にする;투사체 속도 1.6에 도달;Alcançar velocidade de projéctil de 1,6;Prędkość pocisku 1,6;Достигните скорости снаряда 1,6;Mermi hızı 1,6'ya ulaşır
ACHIEV_SKILL_LIFE_LEECH_DESC;Reach wave 20 with only 3 max health;Erreiche Wave 20 mit nur 3 maximalen Lebenspunkten.;Atteindre la vague 20 avec seulement 3 points de vie maximum;Raggiungi l'ondata 20 con solo 3 punti di salute massima;Alcanza la oleada 20 con solo 3 de salud máxima;到达第20波时，只有3个最大生命值;ウェーブ20で最大体力が3しかない状態;최대 체력 3으로 웨이브 20 달성;Alcance da onda 20 com apenas 3 máximos de saúde;Osiągnij falę 20 z tylko 3 pkt. maksymalnego zdrowia;Достигните волны 20, имея всего 3 максимальных здоровья;20. dalgaya sadece 3 maksimum sağlıkla ulaşın
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
ACHIEV_NO_HIT_WAVE_3;This just happened?!;Das ist gerade passiert?!;C'est arrivé comme ça ? !;E' appena successo?!;¡¿Esto acaba de pasar?!;这事刚刚发生!;こんなことがあったのか！？;이게 방금 일어난 일이라고요?!;Isto acabou de acontecer?!;To się właśnie stało?!;Это только что произошло?!;Bu az önce mi oldu?!
ACHIEV_NO_HIT_WAVE_5;Lucky coincidence;Glücklicher Zufall;Heureuse coïncidence;Fortunata coincidenza;Afortunada coincidencia;幸运的巧合;ラッキーな偶然;행운의 우연;Sorte de coincidência;Szczęśliwy zbieg okoliczności;Удачное совпадение;Şanslı tesadüf
ACHIEV_NO_HIT_WAVE_10;Health, why?;Gesundheit, warum?;La santé, pourquoi ?;Salute, perché?;Salud, ¿por qué?;健康，为什么？;健康って、なんで？;건강, 왜?;Saúde, porquê?;Zdrowie, dlaczego?;Здоровье, почему?;Sağlık, neden?
ACHIEV_NO_HIT_WAVE_15;Why is there even health?;Warum gibt es überhaupt Gesundheit?;Pourquoi y a-t-il des points de vie ?;Perché c'è la salute?;¿Por qué hay salud?;为什么会有健康？;なぜヘルスがあるんだ？;건강은 왜 존재할까요?;Porque é que existe sequer saúde?;Dlaczego w ogóle istnieje zdrowie?;Почему вообще существует здоровье?;Sağlık neden var ki?
ACHIEV_NO_HIT_WAVE_20;Who needs health if you got skill?;Wer braucht Gesundheit, wenn man Geschick hat?;Qui a besoin de santé quand on a des compétences ?;A chi serve la salute se hai l'abilità?;¿Quién necesita salud si tienes habilidad?;如果你有技能，谁需要健康？;スキルがあればヘルスなんていらないでしょ？;실력만 있으면 체력이 왜 필요하죠?;Quem precisa de saúde, se tiver habilidade?;Kto potrzebuje zdrowia, jeśli ma umiejętności?;Кому нужно здоровье, если у тебя есть навыки?;Yeteneğin varsa kimin sağlığa ihtiyacı var ki?
